event,outcome,weightclass,method,round,time,fight_id,fighter1,fighter2
UFC 148: Silva vs Sonnen 2,1,UFC Middleweight Title Bout,ko_tko,2,115,83526f699d25e4e4,Anderson Silva ,Chael Sonnen
UFC 148: Silva vs Sonnen 2,1,lhw,dec_una,3,300,cf04a408cedb37ff,Forrest Griffin ,Tito Ortiz
UFC 148: Silva vs Sonnen 2,1,mw,dec_una,3,300,64d4c58a37e1d29b,Cung Le ,Patrick Cote
UFC 148: Silva vs Sonnen 2,0,ww,ko_tko,1,47,61cb2ca1469c83ba,Dong Hyun Kim ,Demian Maia
UFC 148: Silva vs Sonnen 2,1,ftw,ko_tko,1,31,d1268ffa059f9d42,Chad Mendes ,Cody McKenzie
UFC 148: Silva vs Sonnen 2,0,bw,dec_una,3,300,21751a3cc69e5aae,Ivan Menjivar ,Mike Easton
UFC 148: Silva vs Sonnen 2,1,lw,dec_una,3,300,0c37ff69a00c0e74,Melvin Guillard ,Fabricio Camoes
UFC 148: Silva vs Sonnen 2,0,lw,dec_una,3,300,ded18af0e4eae2f7,Gleison Tibau ,Khabib Nurmagomedov
UFC 148: Silva vs Sonnen 2,1,mw,dec_una,3,300,2f5e137118d57d0e,Constantinos Philippou ,Riki Fukuda
UFC 148: Silva vs Sonnen 2,0,lw,dec_una,3,300,5c783d455daff573,John Alessio ,Shane Roller
UFC 148: Silva vs Sonnen 2,1,lw,dec_una,3,300,8e7b1dfc608a2ef4,Rafaello Oliveira ,Yoislandy Izquierdo
UFC 147: Silva vs Franklin 2,0,cw,dec_una,5,300,1b80d5696c2dc640,Wanderlei Silva ,Rich Franklin
UFC 147: Silva vs Franklin 2,1,Ultimate Fighter Brazil 1 Middleweight Tournament Title Bout,dec_una,3,300,9232fed045b1f4f9,Cezar Ferreira ,Sergio Moraes
UFC 147: Silva vs Franklin 2,0,Ultimate Fighter Brazil 1 Featherweight Tournament Title Bout,dec_una,3,300,366de1daf05a2b62,Godofredo Pepey ,Rony Jason
UFC 147: Silva vs Franklin 2,1,hw,ko_tko,1,148,0239f24134022656,Fabricio Werdum ,Mike Russow
UFC 147: Silva vs Franklin 2,0,ftw,dec_una,3,300,f638f176dd1834c0,Iuri Alcantara ,Hacran Dias
UFC 147: Silva vs Franklin 2,0,ftw,sub,1,132,1bfb8faa1edd3867,Anistavio Medeiros ,Rodrigo Damm
UFC 147: Silva vs Franklin 2,0,mw,ko_tko,1,261,c1bf9ca94c1f7f09,Delson Heleno ,Francisco Trinaldo
UFC 147: Silva vs Franklin 2,0,ftw,dec_spl,3,300,00c20fa576380ac8,John Teixeira ,Hugo Viana
UFC 147: Silva vs Franklin 2,1,mw,ko_tko,3,41,cc3e0c5a0f868502,Thiago Perpetuo ,Leonardo Mafra
UFC 147: Silva vs Franklin 2,1,ftw,ko_tko,3,64,f269d25146eec937,Marcos Vinicius ,Wagner Campos
UFC 147: Silva vs Franklin 2,,ftw,dec_spl,3,300,1c0bf66167c91e01,Felipe Arantes ,Milton Vieira
UFC on FX: Maynard vs Guida,1,lw,dec_spl,5,300,18efcec3c51750e9,Gray Maynard ,Clay Guida
UFC on FX: Maynard vs Guida,1,lw,dec_una,3,300,756cae177016ebf1,Sam Stout ,Spencer Fisher
UFC on FX: Maynard vs Guida,1,ww,dec_una,3,300,69fd05c73b645a62,Brian Ebersole ,TJ Waldburger
UFC on FX: Maynard vs Guida,0,ftw,ko_tko,2,254,40fa0bf9783cdc2e,Ross Pearson ,Cub Swanson
UFC on FX: Maynard vs Guida,0,ftw,dec_una,3,300,8a1678a54dc82206,Hatsu Hioki ,Ricardo Lamas
UFC on FX: Maynard vs Guida,1,lw,ko_tko,1,149,00731068c3195f7f,Ramsey Nijem ,CJ Keith
UFC on FX: Maynard vs Guida,1,ww,dec_una,3,300,2d3cbfb47faf717d,Rick Story ,Brock Jardine
UFC on FX: Maynard vs Guida,1,ftw,sub,1,167,cd055be419f77f3e,Steven Siler ,Joey Gambino
UFC on FX: Maynard vs Guida,0,mw,tko_doc,3,111,f4af2b4349b7b589,Nick Catone ,Chris Camozzi
UFC on FX: Maynard vs Guida,1,ww,ko_tko,2,260,a497d4a83afe6f2d,Matt Brown ,Luis Ramos
UFC on FX: Maynard vs Guida,1,ww,sub,3,192,ecb9c5ae7fd7a5cc,Dan Miller ,Ricardo Funch
UFC on FX: Maynard vs Guida,1,bw,dec_spl,3,300,179426f56818a1c9,Ken Stone ,Dustin Pague
UFC on FX: Johnson vs McCall,1,flw,dec_una,3,300,2cf065874bcc4144,Demetrious Johnson ,Ian McCall
UFC on FX: Johnson vs McCall,1,ww,sub,1,273,77b6fd5d0b8c60b4,Erick Silva ,Charlie Brenneman
UFC on FX: Johnson vs McCall,1,ww,ko_tko,1,296,be6024894ebcb360,Mike Pyle ,Josh Neer
UFC on FX: Johnson vs McCall,1,bw,ko_tko,2,250,ed697b0ef9d455e4,Eddie Wineland ,Scott Jorgensen
UFC on FX: Johnson vs McCall,1,ww,dec_una,3,300,13a6496a09ae821e,Mike Pierce ,Carlos Eduardo Rocha
UFC on FX: Johnson vs McCall,1,ww,dec_spl,3,300,2771872dd02e5d19,Seth Baczynski ,Lance Benoist
UFC on FX: Johnson vs McCall,0,ftw,dec_una,3,300,a6d07c32a1cb9730,Leonard Garcia ,Matt Grice
UFC on FX: Johnson vs McCall,1,bw,sub,1,201,2ccecfdd7683043e,Dustin Pague ,Jared Papazian
UFC on FX: Johnson vs McCall,1,lw,ko_tko,1,66,1984570de7f0c89e,Tim Means ,Justin Salas
UFC on FX: Johnson vs McCall,1,mw,dec_una,3,300,873886ee1dee4c9a,Buddy Roberts ,Caio Magalhaes
UFC on FX: Johnson vs McCall,1,lw,dec_spl,3,300,d1ad8d6ef48f7835,Henry Martinez ,Bernardo Magalhaes
UFC on FX: Johnson vs McCall,0,ww,dec_una,3,300,d08a7d4de3c760ec,Jake Hecht ,Sean Pierson
The Ultimate Fighter: Live Finale,0,ww,ko_tko,2,100,8422c70a72eb9291,Jake Ellenberger ,Martin Kampmann
The Ultimate Fighter: Live Finale,1,Ultimate Fighter 15 Lightweight Tournament Title Bout,sub,1,167,1c245dc63a0b9d51,Michael Chiesa ,Al Iaquinta
The Ultimate Fighter: Live Finale,0,ftw,sub,2,162,0b5c7c95b0316276,Jonathan Brookins ,Charles Oliveira
The Ultimate Fighter: Live Finale,1,ftw,dec_una,3,300,fe1ce9e3a38a734b,Max Holloway ,Pat Schilling
The Ultimate Fighter: Live Finale,1,lw,ko_tko,3,19,64e7c4ee81d46900,Justin Lawrence ,John Cofer
The Ultimate Fighter: Live Finale,1,lw,dec_una,3,300,06a28491fe26baa6,Daron Cruickshank ,Chris Tickle
The Ultimate Fighter: Live Finale,1,lw,sub,1,243,2a7cf1a89de3709e,Myles Jury ,Chris Saunders
The Ultimate Fighter: Live Finale,0,lw,ko_tko,2,173,fa8c1f3d27fc349c,Cristiano Marcello ,Sam Sicilia
The Ultimate Fighter: Live Finale,1,lw,ko_tko,1,119,e8bb812cd91d9c28,Joe Proctor ,Jeremy Larsen
